Waktu,Username,Pesan,Video ID,Video Title,Sentiment
0,@AdiSlamet-e5g,mantep,nZ0a-M3_81w,"ASN Belajar Seri 28 | 2026 - Pramuka untuk Negeri: Menumbuhkan Jiwa Melayani, Memimpin dan Mengabdi",Positive
8290,@MurdifinMuslim,"ASN diharapkan menjadi penggerak birokrasi, namun ketika seorang bawahan berhadapan dengan atasan langsung yang punya ego sebagai pimpinan, potensi bawahan tidak akan berkembang",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
8304,@JumadiHariyanto-m3f,"trims, ibu",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
8326,@patrisiajuwita1684,Terima Kasih Ibu...materinya sangat bermanfaat,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
8342,@arimutiasari4369,Terimakasih Materinya Ibu,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
8375,@MurdifinMuslim,"Terima kasih ilmunya Buk, semoga BKN juga ikut memperjuangkan pemerataan kesejahteraan ASN, jangan sampai Tukin/TPP dan sebutan lainnya terlalu dalam jurang pemisahnya, tq",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
8662,@SuwondoAris,kab Madiun hqdir,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
8808,@NayyaraDasilva,maish setia,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
8850,@edysyahputra-g7h,Edi Syahputra BBWSS II Medan mengikuti,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
8864,@sutarminbulak8184,masih setanbay,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
8882,@ZainalAripin-e2z,zainal ahdir,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9060,@230676jijings,tapi bagaimana bisa melayani masyarakat jika kiesejahteraan ASN tidak diwujudkan...??? apakah sejahtera dulu bvaru bisa bekerja atau bekerja dulu baru sejahtera...??? mana yang duluan telur atau ayam,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
9282,@aguspurnomo6393,"Izin bertanya Pak Agus, bagaimana cara mendorong ASN agar berani berinovasi dan berbasis solusi tanpa takut salah dalam birokrasi?",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
9345,@SriSulasmi-ng7cm,Sri Sulasmi SMPN 2 Gedangan Sidoarjo,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9360,@FANANIJEPUNSUMENEP,FANANI HDIR,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9377,@KristinAnita-b7b,g ada suaranya,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
9393,@khoirulmubin5283,KHOIRUL MUBIN DISBUDPAR HAIR,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9430,@edysyahputra-g7h,Edi Syahputra BBWSS ll Medan tetap mengikuti,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9447,@poedjosoeprantio9772,Melayani dng hati nurani terkadang bertolak belakang dng regulasi yg membuat layanan itu panjang x lebar...mana yg kita pilih layanan sesuai hati nurani atau sesuai aturan yg panjang x lebar,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
9473,@SelayangPandangSDNKarangKecSem,ASN= Pelayanan Masyarakat,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
9585,@HendraBasuki-s7c,kelurahan Rangkah Surabaya,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9696,@FatimBufatim,SMPN 2 RAMBIPUJI,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9731,@prontopkp,link materi ada min?,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
9767,@satria-v7l,novi setiawati serang banten ,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
9780,@dienyulia3394,"aku pake korpri ke pasar, karena kerjaku di pasar UPT Pasar",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
9882,@dodietherlambang6252,admin bisa di shere materinya,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
9956,@tatikrimbawati6665,salam asn,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10036,@supraptiromli,Suprapti SDN Jember Lor 03,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10092,@sinthowulan83,gak tau,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
10172,@yogiwardoyo4150,hadit,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10458,@emakoswara1769,Ema Biro Administrasi Pimpinan Provinsi Jawa Barat mengikuti,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10483,@vitafeby5181,Banyuwangi Berdampak (Vita Pemkab Banyuwangi),XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10516,@wahyuprihartini6776,"Terima kasih, Bapak",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
10535,@FANANIJEPUNSUMENEP,fanAni hadid,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10536,@heryrusidarta7301,makasih,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
10838,@SelayangPandangSDNKarangKecSem,Pipin Puspita UPT SD Negeri karang ,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
10897,@AnthonDarsono,istirahat dulu ya gan,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Neutral - Discussion
10954,@doddisetiawan578,DODDI SETIAWAN - KECAMATAN CURAHDAMI,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
11152,@SMPN2KABAT,Imam Sutrisno,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
11274,@wahyudispasaba,𝙬𝙖𝙝𝙮𝙪𝙙𝙞 𝙠𝙚𝙘𝙖𝙢𝙖𝙩𝙖𝙣 𝘽𝙖𝙣𝙜𝙨𝙖𝙡𝙨𝙖𝙧𝙞 𝙝𝙖𝙙𝙞𝙧,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
11330,@heryrusidarta7301,makasih banyak,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11340,@julianditidet1685,trmksh,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11354,@muhammadnajib393,terimakasih ,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11362,@WiwikPujiAstutik-px5mp,Terimakasih,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11371,@PriyantoPriyanto-z4h,terimakasih,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11389,@SelayangPandangSDNKarangKecSem,"alhamdulillah, bermanfaat",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11390,@sevysevy303,absennya kenapa susah sekali,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
11414,@MagfirahAla,haadir,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
11424,@WinarJati-w5r,"terimakasih,",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
11455,@RamaHizbulloh,tolong kirim link saudara,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
11485,@uptlabkeswanmalang,Purwati UPT Lab Keswan isnak Prov. Jatim,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Attendance / Greeting
11496,@SandraHanafiah,"Semestabangkom eror, blm bisa isi evaluasi.",XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
11534,@waodekurniatijanjan5834,banyak yang masuk jadi agak error,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
11550,@ipitrewako2988,web nya error...,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
11602,@Tok_J,web nya error,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Negative
11667,@patrisiajuwita1684,KEREN SEKALI ILMUNYA PAK ....TERIMA KASIH SUDAH BERBAGI,XOLWoX30VVs,"ASN Belajar Seri 26 | 2026 - Melayani dengan Nurani, Mengabdi Sepenuh Hati:",Positive
